symbol,status,type,distance_pct,trend,ltp,virgin_level,pivot,tc,bc,width_pct,width_percentile,narrow_threshold_pct,days_virgin,source_date,session_date,is_virgin,is_narrow,narrow_percentile_used,scanned_at
WOCKPHARMA,2021.38,V+N,2.54,above,2072.8,2021.38,2021.27,2021.38,2021.15,0.012,2.7,0.057,1,2026-09-16,2026-09-17,True,True,5.0,2026-09-17T15:16:36+05:30
CGPOWER,851.49,V+N,3.41,above,880.5,851.49,851.43,851.49,851.38,0.014,3.0,0.034,1,2026-09-16,2026-09-17,True,True,5.0,2026-09-17T15:16:36+05:30
WELCORP,2397.82,V+W,2.84,above,2465.9,2397.82,2371.13,2397.82,2344.45,2.251,98.9,0.058,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
SIEMENS,3741.62,V,0.83,above,3772.6,3741.62,3741.23,3741.62,3740.85,0.02,5.5,0.018,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
FORTIS,870.75,V,2.21,above,890.0,870.75,870.6,870.75,870.45,0.034,6.0,0.028,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
ABCAPITAL,381.21,V,2.35,above,390.15,381.21,381.12,381.21,381.02,0.048,6.6,0.038,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
MOTHERSON,158.4,V,2.27,above,162.0,158.4,158.36,158.4,158.31,0.055,6.8,0.035,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
NMDC,80.3,V,0.74,above,80.9,80.3,80.29,80.3,80.27,0.042,7.1,0.028,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
IFCI,75.2,V,2.45,above,77.04,75.2,75.15,75.2,75.11,0.124,7.7,0.1,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
AWL,182.11,V,0.82,above,183.61,182.11,182.06,182.11,182.0,0.064,7.9,0.046,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
PIIND,2257.2,V,2.12,above,2305.1,2257.2,2256.8,2257.2,2256.4,0.035,7.9,0.017,1,2026-09-16,2026-09-17,True,False,5.0,2026-09-17T15:16:36+05:30
